,price,mileage,transmission,emission_class,fuel,link,co2,brand,model,warranty,year,brand_model
5857,44490.0,17521.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-etsi-mhev-r-line-full-garantie/id/4791991,125.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5858,12990.0,111447.0,manual,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/trend-and-fungpstoit-ouvrantclim-autocapteurs/id/4790727,149.0,volkswagen,Tiguan,12.0,2016.0,volkswagen Tiguan
5859,39950.0,10803.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-15-tsi-mhev-act-opf-110-kw-150-pk-7-versnellingen-dsg/id/4791458,151.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5860,26900.0,118000.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-14-dsg-180-kwtvacarnetgarantie/id/4790982,125.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5861,11499.0,128737.0,manual,Euro 5,diesel,https://gocar.be/en/cars/volkswagen/tiguan/vendu-sold/id/4791510,125.0,volkswagen,Tiguan,0.0,2015.0,volkswagen Tiguan
5862,25990.0,74177.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-tsi-150-pk-dsg-7-acc-camera-apple-carplay/id/4790513,159.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5863,43490.0,25000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-15-tsi-mhev-act-opf-110-kw-150-ch-7-vitesses-dsg/id/4788518,151.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5864,29995.0,46329.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/14-ehybrid-opf-dsg-acc-elektrische-koffer/id/4786812,35.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
5865,33990.0,75250.0,automatic,Euro 6d-TEMP,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/hybride-r-line/id/4778713,125.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5866,28500.0,78763.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/volkswagen/tiguan/r-line/id/4714312,162.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
5867,12999.0,134578.0,manual,Euro 5,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-14-tsi-bluemotion-rline-pano-navi/id/4786617,125.0,volkswagen,Tiguan,12.0,2016.0,volkswagen Tiguan
5868,31990.0,43500.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-tsi-life-business-garantie-12-mois/id/4784304,125.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5869,25990.0,53090.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-tsi-life-opf-dsg/id/4783115,125.0,volkswagen,Tiguan,0.0,2022.0,volkswagen Tiguan
5870,39850.0,4455.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-life-business-premium-15-etsi-96-kw-131-pk-7-versnellingen-dsg/id/4781374,139.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
5871,56894.0,13498.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/r-line-business-premium-15-tsi-150-pk-dsg-7/id/4780273,147.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
5872,24490.0,80270.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-tsi-life-opf-dsg/id/4780746,125.0,volkswagen,Tiguan,0.0,2021.0,volkswagen Tiguan
5873,26490.0,118000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/platinum-15-tsi-act-opf-110-kw-150-pk-7-versnellingen-dsg/id/4779062,168.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
5874,29490.0,43615.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-r-line-opf-dsg/id/4779374,125.0,volkswagen,Tiguan,0.0,2020.0,volkswagen Tiguan
5875,11590.0,135524.0,automatic,Euro 5,petrol,https://gocar.be/en/cars/volkswagen/tiguan/20-tsi-dsg-sportstyle-4motion-clma-control-navigatie-lm-velgen-trekhaak-handel-export/id/4778041,199.0,volkswagen,Tiguan,0.0,2013.0,volkswagen Tiguan
5876,39990.0,12904.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-15-tsi-110-kw-150-ch-7-vitesses-dsg/id/4778024,157.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5877,39990.0,2625.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-united-15etsi-131pk-automaatcameraadaptive-cruisepdcapp-connectnavidigital-dashboard/id/4776602,139.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
5878,67100.0,10.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-business-premium-15-etsi-110-kw-150-pk-7-versnellingen-dsg/id/4776175,152.0,volkswagen,Tiguan,24.0,2025.0,volkswagen Tiguan
5879,27390.0,56862.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-150pk-dsg-comfortline-navigatie-apple-carplayandroid-auto-climate-control-electrische-achterklep-digitale-cockpit/id/4774544,129.0,volkswagen,Tiguan,0.0,2020.0,volkswagen Tiguan
5880,27900.0,71600.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-14-dsg-180-kw-4motiongarantie/id/4773411,37.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5881,19950.0,126471.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/iqdrive-15-tsi-150-pk-dsg/id/4772922,161.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
5882,50950.0,10.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-15-tsi-elegance-dsg-204pk-led-alle-assistentiesystemen/id/4772921,10.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
5883,37990.0,32200.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-15-tsi-mhev-act-opf-110-kw-150-pk-7-versnellingen-dsg/id/4772488,151.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5884,16800.0,137051.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/volkswagen/tiguan/r-line-14-tsi-sport/id/4771314,137.0,volkswagen,Tiguan,12.0,2016.0,volkswagen Tiguan
5885,43990.0,35000.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/tiguan/elegancegpscarplayphare-led-matrix/id/4768134,122.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
5886,12400.0,119530.0,manual,Euro 5,petrol,https://gocar.be/en/cars/volkswagen/tiguan/1-jaar-garantie/id/4766168,152.0,volkswagen,Tiguan,12.0,2012.0,volkswagen Tiguan
5887,19990.0,115200.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/comfortline-15-tsi-96-kw-130-pk-6-versnellingen-manueel/id/4763013,148.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
5888,34950.0,93000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/20-tsi-4-motion-dsg-7-placesr-linegarantie/id/4763057,159.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
5889,36990.0,51410.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-business-premium-15-tsi-110-kw-150-ch-7-vitesses-dsg/id/4759869,158.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5890,27990.0,36050.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-life-plus-opf-dsg/id/4758826,125.0,volkswagen,Tiguan,0.0,2022.0,volkswagen Tiguan
5891,10500.0,157000.0,manual,Euro 5,diesel,https://gocar.be/en/cars/volkswagen/tiguan/20-tdiclimacruisestart-stopgarantie/id/4757560,125.0,volkswagen,Tiguan,12.0,2012.0,volkswagen Tiguan
5892,38990.0,44961.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-business-premium-15-tsi-110-kw-150-ch-7-vitesses-dsg/id/4752967,160.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5893,26490.0,69024.0,automatic,Euro 5,petrol,https://gocar.be/en/cars/volkswagen/tiguan/r-line-20tfsi-190-4motion/id/4749009,161.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
5894,43990.0,14232.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-business-premium-20-tdi-scr-4motion-147-kw-200-ch-7-vitesses-dsg-demo/id/4749221,174.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5895,31000.0,63389.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-r-line-dsg-ledgpscarplaydabsensorenc/id/4748785,166.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5896,26900.0,79056.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/phev-automaat-dabgpscarplaycamerasensorenbtw/id/4748803,33.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5897,39900.0,15901.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/new-tiguan-15-etsi-automaat-r-line-sportzetelsd/id/4748782,147.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5898,23695.0,115147.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-110kw-life-business-adapt-cruise-camera-apple-carplay-elektr-kof/id/4745674,140.0,volkswagen,Tiguan,0.0,2022.0,volkswagen Tiguan
5899,17950.0,129570.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-comfortline-14-tsi-bmt-92-kw-125-ch-6-vitesses-manuel/id/4746644,137.0,volkswagen,Tiguan,12.0,2017.0,volkswagen Tiguan
5900,45990.0,30000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-20-tdi-scr-4motion-147-kw-200-pk-7-versnellingen-dsg/id/4743766,174.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5901,30990.0,58700.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-elegance-14-tsi-ehybrid-180-kw-245-pk-6-versnellingen-dsg/id/4741689,40.0,volkswagen,Tiguan,24.0,2021.0,volkswagen Tiguan
5902,24240.0,67939.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/active-15-tsi-act-opf-96-kw-130-ch-6-vitesses-manuel/id/4739976,143.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5903,18950.0,177602.0,automatic,Euro 6b,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-20-tdi-4motion-r-line-dsg-pano-306-led/id/4740178,125.0,volkswagen,Tiguan,12.0,2016.0,volkswagen Tiguan
5904,25499.0,67505.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-active-opf-dsgnavifull-ledja17/id/4739321,130.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
5905,41850.0,19000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-life-business-premium-15-tsi-mhev-act-opf-110-kw-150-ch-7-vitesses-dsg/id/4732682,142.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
5906,34990.0,13922.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-mhev-elegance-dsg-sieges-ergo/id/4732006,125.0,volkswagen,Tiguan,0.0,2024.0,volkswagen Tiguan
5907,39500.0,4465.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-etsi-mild-hybrid-life-business-dsg/id/4731796,139.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5908,29490.0,68741.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-14-ehybrid-opf-dsg-trekhaak/id/4731903,41.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5909,15990.0,117000.0,automatic,Euro 6b,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-sportstyle-14-l-tsi-110-kw-150-ps-6-speed-dual-clutch-transmission-dsg/id/4728360,157.0,volkswagen,Tiguan,12.0,2016.0,volkswagen Tiguan
5910,32995.0,25856.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-dsg-20-tdi-dsg-gps-pdc-cruise-alu/id/4721036,142.0,volkswagen,Tiguan,0.0,2022.0,volkswagen Tiguan
5911,25990.0,97000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-boite-auto-new-modele-car-play-led/id/4719509,119.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5912,18500.0,98659.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi/id/4719570,130.0,volkswagen,Tiguan,0.0,2019.0,volkswagen Tiguan
5913,19990.0,128175.0,automatic,Euro 6b,petrol,https://gocar.be/en/cars/volkswagen/tiguan/comfortline-14-tsi-act-150-pk-dsg-6-acc-pdc/id/4719602,137.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
5914,15990.0,122000.0,automatic,Euro 5,diesel,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-4motion-dsg-xenon-toit-pano/id/4719656,157.0,volkswagen,Tiguan,11.0,2015.0,volkswagen Tiguan
5915,37490.0,14899.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-360-apple-carplay/id/4716157,145.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5916,45750.0,24463.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-mhev-act-r-line-dsg/id/4716842,151.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5917,18850.0,68185.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-trendline-bm-techn-14-l-tsi-92-kw-125-ps-6-speed/id/4712264,137.0,volkswagen,Tiguan,12.0,2017.0,volkswagen Tiguan
5918,36990.0,24360.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-apple-carplay/id/4708670,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5919,21490.0,87437.0,automatic,Euro 6b,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-20-tdi-scr-comfortline-bmt-dsg/id/4704972,127.0,volkswagen,Tiguan,12.0,2017.0,volkswagen Tiguan
5920,19990.0,125750.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/comfortline-15-tsi-act-opf-110-kw-150-pk-7-versnellingen-dsg/id/4704973,165.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
5921,34490.0,76527.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/tiguan/platinum-20-tdi-150ch-dsg/id/4703504,154.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5922,32990.0,37500.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-14-ehybrid-phev-life-opf-dsg/id/4703686,42.0,volkswagen,Tiguan,24.0,2022.0,volkswagen Tiguan
5923,12700.0,240790.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-comfortline-bmt/id/4699735,123.0,volkswagen,Tiguan,0.0,2017.0,volkswagen Tiguan
5924,44990.0,9000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-15-tsi-mhev-act-opf-110-kw-150-ch-7-vitesses-dsg/id/4698791,151.0,volkswagen,Tiguan,24.0,2024.0,volkswagen Tiguan
5925,26990.0,50000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-tsi-act-opf-110-kw-150-pk-7-versnellingen-dsg/id/4697353,157.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
5926,36490.0,31815.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-apple-carplay/id/4697185,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5927,36490.0,21853.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-apple-carplay/id/4695987,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5928,35990.0,40880.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-apple-carplay/id/4695988,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5929,36990.0,31737.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-apple-carplay/id/4695982,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5930,36990.0,23718.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-apple-carplay/id/4695983,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5931,36490.0,29168.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-apple-carplay/id/4695984,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5932,36490.0,31699.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15-etsi-mhev-131-pk-dsg-7-acc-camera-apple-carplay/id/4695986,140.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5933,29500.0,59493.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/14-ehybrid-phev-life-ledcarplayaccpdcblth/id/4694951,33.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5934,26995.0,37598.0,manual,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/tiguan/comfortline-20tdi-scr-comfortline-20tdi-scr-gps-carplay-pdc-cruise-alu-17/id/4692327,146.0,volkswagen,Tiguan,0.0,2020.0,volkswagen Tiguan
5935,18900.0,99000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-automaatcomfortline/id/4690557,125.0,volkswagen,Tiguan,0.0,2017.0,volkswagen Tiguan
5936,37490.0,68556.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/tiguan/r-line-business-premium-20-tdi-150-ch-dsg/id/4677943,151.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5937,29990.0,38000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-life-20-l-tdi-scr-110-kw-150-ps-7-speed-dual-clutch-transmission-dsg/id/4678261,119.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5938,11250.0,149043.0,manual,Euro 5,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-trend-fun-14-tsi-bluemotion-technology-90-kw-122-pk-6-versnellingen-manueel/id/4662699,152.0,volkswagen,Tiguan,12.0,2014.0,volkswagen Tiguan
5939,17950.0,136201.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-92-kw-125-ch-6-vitesses-manuel/id/4662066,135.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
5940,51490.0,19900.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/tiguan/rline-business-premium/id/4658265,152.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5941,33990.0,11297.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-etsi-mhev-act-life-opf-dsg/id/4651002,144.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5942,60094.0,27490.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-mhev-act-r-line-dsg/id/4651253,151.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5943,54990.0,31500.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-business-premium-15-tsi-mhev-act-opf-110-kw-150-ch-7-vitesses-dsg/id/4643490,140.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
5944,24850.0,84935.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/elektr-koffer-camera-pdc-adapt-cruise-control-appcon-navi-zetelverwarming/id/4642428,138.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
5945,19990.0,117005.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/14-tsi-benzine-automatisch-gps-airco-topstaat/id/4638968,138.0,volkswagen,Tiguan,0.0,2017.0,volkswagen Tiguan
5946,28490.0,56968.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-business-15-tsi-150ch/id/4630113,150.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
5947,58490.0,10000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-business-premium-20-tdi-scr-110-kw-150-ch-7-vitesses-dsg/id/4623339,147.0,volkswagen,Tiguan,12.0,2025.0,volkswagen Tiguan
5948,25790.0,47581.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15-tsi-elegance-opf-dsg/id/4604163,125.0,volkswagen,Tiguan,0.0,2021.0,volkswagen Tiguan
5949,26990.0,54221.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15tsi-dsgnavbyappledsiegesvochaccstopampgo/id/4601464,130.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5950,26990.0,55601.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15tsi-dsgnavbyappledsiegesvochaccstopampgo/id/4601465,130.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5951,27990.0,55650.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15tsi-dsgnavbyappledsiegesvochaccstopampgo/id/4601468,130.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5952,26990.0,52971.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15tsi-dsgnavbyappledsiegesvochaccstopampgo/id/4601469,130.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5953,26990.0,56501.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life-15tsi-dsgnavbyappledsiegesvochaccstopampgo/id/4601516,130.0,volkswagen,Tiguan,12.0,2023.0,volkswagen Tiguan
5954,38990.0,15.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/life/id/4594939,140.0,volkswagen,Tiguan,24.0,2025.0,volkswagen Tiguan
5955,22950.0,84702.0,manual,Euro 5,petrol,https://gocar.be/en/cars/volkswagen/tiguan/r-linegpsled/id/4595191,168.0,volkswagen,Tiguan,12.0,2019.0,volkswagen Tiguan
5956,27990.0,59375.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/iii-active/id/4584817,130.0,volkswagen,Tiguan,12.0,2021.0,volkswagen Tiguan
5957,30900.0,44473.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/tiguan/15tsi-150cv-life-dsg-gpscarplaycameraapsled/id/4574778,130.0,volkswagen,Tiguan,12.0,2022.0,volkswagen Tiguan
5958,38990.0,15000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-15-etsi-mhev-act-united-opf-dsg/id/4572695,139.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5959,22990.0,109876.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/tiguan/life-20-tdi-scr-90-kw-122-ch-6-vitesses-manuel/id/4563090,134.0,volkswagen,Tiguan,12.0,2020.0,volkswagen Tiguan
5960,33990.0,14500.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-14-ehybrid-phev-elegance-opf-dsg/id/4563817,33.0,volkswagen,Tiguan,24.0,2021.0,volkswagen Tiguan
5961,34990.0,44900.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/tiguan/ehybrid-tiguan-14-ele-p-110tsi-d6f/id/4563834,38.0,volkswagen,Tiguan,24.0,2021.0,volkswagen Tiguan
5962,22990.0,77500.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-highline-14-l-tsi-92-kw-125-ps-6-speed/id/4563896,137.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
5963,56199.0,37184.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/tiguan/r-line-business-premium-15-tsi-150-pk-dsg-7/id/4565692,152.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5964,40990.0,52500.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-20-tdi-scr-elegance-dsg/id/4566576,0.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5965,45390.0,22500.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-20-tdi-scr-life-business-premium-dsg/id/4566773,125.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5966,63620.0,18000.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-20-tdi-scr-r-line-business-premium-dsg/id/4566996,150.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5967,42990.0,35810.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/tiguan/tiguan-r-line-business-premium-20-tdi-scr-4motion-147-kw-200-ch-7-vitesses-dsg/id/4567273,174.0,volkswagen,Tiguan,12.0,2024.0,volkswagen Tiguan
5968,20990.0,79647.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/volkswagen/tiguan/20-tdi-115ch-toit-panoramique/id/4568155,123.0,volkswagen,Tiguan,12.0,2018.0,volkswagen Tiguan
