,mileage,transmission,link,price,emission_class,fuel,co2,brand,model,warranty,year,brand_model
5330,95871.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-r-linegpscameracarplaytoit-ouvrant/id/4902009,20990.0,Euro 6d,petrol,1.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5331,33350.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-10-tsi-110pk-life-verw-zetels-camera-en-sensoren/id/4903003,22850.0,Euro 6d,petrol,105.0,volkswagen,Golf,12.0,2024.0,volkswagen Golf
5332,97836.0,manual,https://gocar.be/en/cars/volkswagen/golf/golf-10-tsi-opf-comfortline/id/4902604,12499.0,Euro 6d-TEMP,petrol,131.0,volkswagen,Golf,0.0,2018.0,volkswagen Golf
5333,136493.0,automatic,https://gocar.be/en/cars/volkswagen/golf/golf-16-cr-tdi-bmt-comfortline-dsg-ja-pdc-gps/id/4902910,13990.0,Euro 6b,diesel,125.0,volkswagen,Golf,12.0,2017.0,volkswagen Golf
5334,113636.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-act-comfortline-bluemotion/id/4902323,14999.0,Euro 6d-TEMP,petrol,140.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5335,91963.0,manual,https://gocar.be/en/cars/volkswagen/golf/20-tdi-carplay-ambiant-adaptive-zetelverwarming/id/4902349,17500.0,Euro 6d,diesel,118.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5336,10000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-golf-r-line-business-premium-15-etsi-85-kw-116-ch-7-vitesses-dsg/id/4902515,36990.0,Euro 6,petrol,123.0,volkswagen,Golf,12.0,2025.0,volkswagen Golf
5337,110658.0,manual,https://gocar.be/en/cars/volkswagen/golf/15tsi-130cv-r-line-toit-pano-iq-led-harmankardon/id/4902857,22490.0,Euro 6d,petrol,125.0,volkswagen,Golf,24.0,2021.0,volkswagen Golf
5338,39118.0,automatic,https://gocar.be/en/cars/volkswagen/golf/10-etsi-dsg-life-navigatie-apple-carplayandroid-auto-parkeersensoren-adaptive-cruise-control-sfeerverlichting-virtual-cockpit-climate-control-lichtmetalen-velgen/id/4902989,24690.0,Euro 6d,petrol,117.0,volkswagen,Golf,0.0,2023.0,volkswagen Golf
5339,57905.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-dsg-gps-carplay-camera-attelage/id/4902015,22490.0,Euro 6,petrol,98.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5341,127500.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-golf-active-20-tdi-scr-85-kw-116-ch-7-vitesses-dsg/id/4902999,19490.0,Euro 6d,diesel,118.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5342,130467.0,manual,https://gocar.be/en/cars/volkswagen/golf/14-tsi-comfortline-bluemotion/id/4901247,13399.0,Euro 5,petrol,122.0,volkswagen,Golf,12.0,2018.0,volkswagen Golf
5344,23000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/r-golf-20-tsi-garantie-pano-akra-hud-hk/id/4901865,44490.0,Euro 6d,petrol,161.0,volkswagen,Golf,0.0,2022.0,volkswagen Golf
5345,56838.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-r-line-15-etsi-130-pk-dsg-automaat/id/4900875,27500.0,Euro 6d,petrol,126.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5346,80624.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-life-business-10tsi-81kw110ch-6v-my-way-selection/id/4901440,18249.0,Euro 6d,petrol,122.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5347,66000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/golf-r-4motion-dsg-pano-leder-garantie/id/4901607,33490.0,Euro 6,petrol,125.0,volkswagen,Golf,0.0,2020.0,volkswagen Golf
5348,26000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/r-golf-20-tsi-garantie-pano-akra-hk/id/4901889,44490.0,Euro 6d,petrol,161.0,volkswagen,Golf,0.0,2023.0,volkswagen Golf
5349,71187.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-golf-life-15tsi-130pk-naviblthcruisepdcalcanaraapp-connect/id/4901855,19490.0,Euro 6d,petrol,121.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5351,33269.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-10-etsi-110-pk-dsg-automaat/id/4900881,25990.0,Euro 6d,petrol,121.0,volkswagen,Golf,12.0,2023.0,volkswagen Golf
5352,90035.0,manual,https://gocar.be/en/cars/volkswagen/golf/gpsreg-vit-adaptclim-autocameraja/id/4900914,18990.0,Euro 6,diesel,101.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5353,78000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/golf-r-4motion-dsg-pano-garantie-dynaudio/id/4901611,32990.0,Euro 6,petrol,125.0,volkswagen,Golf,0.0,2020.0,volkswagen Golf
5354,69900.0,automatic,https://gocar.be/en/cars/volkswagen/golf/10-tsi-join-dsg-acc-carplay-bi-zone/id/4901344,16500.0,Euro 6d,petrol,125.0,volkswagen,Golf,0.0,2018.0,volkswagen Golf
5355,58500.0,automatic,https://gocar.be/en/cars/volkswagen/golf/14-tsi-comfortline-camera-carplay/id/4901333,17500.0,Euro 6b,petrol,125.0,volkswagen,Golf,0.0,2018.0,volkswagen Golf
5356,69900.0,automatic,https://gocar.be/en/cars/volkswagen/golf/10-etsi-life-dsg-carplay-led-acc-tva/id/4901342,20900.0,Euro 6d,petrol,125.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5357,20000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/r-golf-20-tsi-garantie-pano-camera-acc/id/4901629,40990.0,Euro 6d,petrol,161.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5358,14000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/gte-golf-14-gte-garantie-pano-iq-mistlichten/id/4901599,30990.0,Euro 6d,hybrid - petrol,28.0,volkswagen,Golf,0.0,2022.0,volkswagen Golf
5359,102900.0,automatic,https://gocar.be/en/cars/volkswagen/golf/12-tsi-lounge-dsg-bi-xenon-tvabtw/id/4901335,13200.0,Euro 6b,petrol,125.0,volkswagen,Golf,0.0,2016.0,volkswagen Golf
5360,42000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/gte-golf-14-gte-garantie-pano-iq-mistlichten/id/4901601,28990.0,Euro 6d,hybrid - petrol,28.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5361,49576.0,automatic,https://gocar.be/en/cars/volkswagen/golf/golf-10-tsi-bmt-comfortline-dsg/id/4901680,16999.0,Euro 6b,petrol,125.0,volkswagen,Golf,12.0,2018.0,volkswagen Golf
5362,24668.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-10-etsi-110-pk-dsg-panoramisch-open-dak/id/4900879,27500.0,Euro 6d,petrol,121.0,volkswagen,Golf,12.0,2024.0,volkswagen Golf
5363,19000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/10-etsi-opf-dsg-life-camera-mirror-link-acc/id/4900685,23250.0,Euro 6d,hybrid - petrol,117.0,volkswagen,Golf,12.0,2023.0,volkswagen Golf
5364,19000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/10-etsi-opf-dsg-life-camera-mirror-link-acc/id/4900684,23250.0,Euro 6d,hybrid - petrol,117.0,volkswagen,Golf,12.0,2023.0,volkswagen Golf
5365,123371.0,automatic,https://gocar.be/en/cars/volkswagen/e-golf/e-golf/id/4900734,7450.0,Euro 5,electric,125.0,volkswagen,Golf,0.0,2015.0,volkswagen Golf
5367,44374.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-10-tsi-110-pk-benzine/id/4899266,18500.0,Euro 6d,petrol,124.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5368,92484.0,automatic,https://gocar.be/en/cars/volkswagen/golf/golf-15-tsi-evo-highline-dsg-313eurx60m/id/4899059,14890.0,Euro 6b,petrol,114.0,volkswagen,Golf,0.0,2017.0,volkswagen Golf
5373,42729.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-garantie110pkcarplaycamerasensorentopwaybe/id/4898449,23990.0,Euro 6d,petrol,105.0,volkswagen,Golf,12.0,2024.0,volkswagen Golf
5374,80264.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-garantie-12-mois-1er-prop/id/4898892,13990.0,Euro 6d-TEMP,petrol,113.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5376,44370.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-garantie110pkcarplaycamerasensorentopwaybe/id/4898454,23990.0,Euro 6d,petrol,105.0,volkswagen,Golf,12.0,2024.0,volkswagen Golf
5377,77887.0,automatic,https://gocar.be/en/cars/volkswagen/golf/20-tdi-115cv-dsg-life/id/4898737,21998.0,Euro 6,diesel,120.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5378,65059.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-golf-r-line-15-etsi-96-kw-130-ch-7-vitesses-dsg/id/4898551,26950.0,Euro 6d,petrol,109.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5379,100480.0,manual,https://gocar.be/en/cars/volkswagen/golf/20-tdi-life/id/4898599,15999.0,Euro 6d,diesel,118.0,volkswagen,Golf,12.0,2020.0,volkswagen Golf
5380,94939.0,automatic,https://gocar.be/en/cars/volkswagen/golf/vii-automaat130pkcarplaygpssensorencameratopwaybe/id/4899029,16990.0,Euro 6d-TEMP,petrol,135.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5381,69000.0,manual,https://gocar.be/en/cars/volkswagen/golf/vii-golf-10-tsi-bmt-trendline/id/4899256,12990.0,Euro 6b,petrol,108.0,volkswagen,Golf,12.0,2018.0,volkswagen Golf
5382,16477.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-15-etsi-116-pk-dsg-automaat/id/4899264,28500.0,Euro 6,petrol,120.0,volkswagen,Golf,12.0,2024.0,volkswagen Golf
5383,86348.0,automatic,https://gocar.be/en/cars/volkswagen/golf/15-tsi-act-comfortline-bluemotion/id/4897452,18499.0,Euro 6d-TEMP,petrol,142.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5384,28000.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-r-line-facelift-camera-carplay/id/4898013,29450.0,Euro 6,petrol,128.0,volkswagen,Golf,11.0,2025.0,volkswagen Golf
5385,26971.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-golf-life-10-etsi-81-kw-110-pk-7-versnellingen-dsg/id/4897814,22950.0,Euro 6d,petrol,117.0,volkswagen,Golf,12.0,2023.0,volkswagen Golf
5386,115362.0,automatic,https://gocar.be/en/cars/volkswagen/e-golf/edition-navigatie-climate-control-cruise-control-adaptief-parkeer-sensoren-lichtmetalen-velgen-17-extra-getint-glas/id/4897240,13335.0,Euro 5,electric,0.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5387,55475.0,manual,https://gocar.be/en/cars/volkswagen/golf/golf-10-tsi-bmt-comfortline/id/4897939,15490.0,Euro 5,petrol,125.0,volkswagen,Golf,0.0,2018.0,volkswagen Golf
5388,150000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/gtd-20-cr-tdi-bmt-dsggpscameracar-playairco/id/4897783,17990.0,Euro 6b,diesel,125.0,volkswagen,Golf,12.0,2017.0,volkswagen Golf
5389,59530.0,automatic,https://gocar.be/en/cars/volkswagen/golf/15-etsi-dsg-active-navigatie-apple-carplayandroid-auto-virtual-cockpit-climate-control-led-dab-camera-adaptive-cruise-control-extra-getint-glas/id/4897607,24890.0,Euro 6d,petrol,126.0,volkswagen,Golf,0.0,2022.0,volkswagen Golf
5390,90573.0,manual,https://gocar.be/en/cars/volkswagen/golf/trekhaak-sfeerverlichting-adaptive-cruisecontr/id/4897884,12450.0,Euro 6c,petrol,116.0,volkswagen,Golf,12.0,2015.0,volkswagen Golf
5391,40531.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-r-line-15-150pk-automaat-panoramisch-schuifdak-achteruitrijcamera/id/4898031,26970.0,Euro 6d,petrol,131.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5392,72423.0,manual,https://gocar.be/en/cars/volkswagen/golf/trendline-10-tsi-110/id/4897922,13990.0,Euro 6b,petrol,109.0,volkswagen,Golf,12.0,2017.0,volkswagen Golf
5393,61050.0,manual,https://gocar.be/en/cars/volkswagen/golf/12-tsi-comfortline-bluemotion-tech/id/4896723,12799.0,Euro 5,petrol,114.0,volkswagen,Golf,12.0,2016.0,volkswagen Golf
5394,67818.0,automatic,https://gocar.be/en/cars/volkswagen/golf/15-etsi-150pk-dsg-style-navigatie-apple-carplayandroid-auto-parkeersensoren-camera-park-assist-adaptive-cruise-control-blind-spot-assist-stoel-en-stuurverwarming-ledverlichting-virtual-cockpit-lane-assist-climatronic/id/4896852,24940.0,Euro 6d,petrol,130.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5395,79925.0,automatic,https://gocar.be/en/cars/volkswagen/golf/gte-14-gte/id/4896524,16199.0,Euro 5,hybrid - petrol,35.0,volkswagen,Golf,12.0,2015.0,volkswagen Golf
5396,49902.0,automatic,https://gocar.be/en/cars/volkswagen/golf/14-e-hybrid-style-dsg-gps-camera-digairco/id/4896556,23990.0,Euro 6,hybrid - petrol,21.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5397,115522.0,manual,https://gocar.be/en/cars/volkswagen/golf/10-tsi-life/id/4896338,16199.0,Euro 6d,petrol,122.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5398,113165.0,manual,https://gocar.be/en/cars/volkswagen/golf/10-tsi-comfortline-bluemotion/id/4896344,13599.0,Euro 6d-TEMP,petrol,131.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5399,13319.0,automatic,https://gocar.be/en/cars/volkswagen/golf/10-etsi-110-dsg-life-gps-virtual-cockpit-camera/id/4896388,37435.0,Euro 6,petrol,0.0,volkswagen,Golf,3.0,2023.0,volkswagen Golf
5400,81500.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-10-etsi-life-opf-dsg/id/4896533,19490.0,Euro 6d,petrol,98.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5401,9990.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-15-tsinavicarplaycam360autoled/id/4895586,31990.0,Euro 6,petrol,112.0,volkswagen,Golf,12.0,2025.0,volkswagen Golf
5402,91927.0,automatic,https://gocar.be/en/cars/volkswagen/golf/20-tdi-highline-bluemotion/id/4895679,19099.0,Euro 6d-TEMP,diesel,141.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5403,111366.0,automatic,https://gocar.be/en/cars/volkswagen/golf/gte-golf-14-ehybrid-opf-dsg/id/4895654,20300.0,Euro 6d,hybrid - petrol,125.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5404,22150.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-join-navi-cr-contr-camera-17alu/id/4894721,17450.0,Euro 6,petrol,120.0,volkswagen,Golf,0.0,2018.0,volkswagen Golf
5405,97000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/vii/id/4894728,15250.0,Euro 6d,petrol,111.0,volkswagen,Golf,0.0,2019.0,volkswagen Golf
5406,70759.0,manual,https://gocar.be/en/cars/volkswagen/golf/12-tsi-bluemotion/id/4894705,11500.0,Euro 6,petrol,125.0,volkswagen,Golf,0.0,2014.0,volkswagen Golf
5407,61807.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-active-10-tsi-110-pk-6-versnellingen/id/4894250,18990.0,Euro 6d-TEMP,petrol,123.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5408,72000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/20tdi-tva-dsg-led-int-led-ext-capteurs/id/4894358,18900.0,Euro 6d,diesel,125.0,volkswagen,Golf,0.0,2020.0,volkswagen Golf
5409,86726.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-gpscarplaycamerakeylessaps-avar/id/4893297,16990.0,Euro 6d,petrol,106.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5410,42500.0,manual,https://gocar.be/en/cars/volkswagen/golf/golf-10-tsi-opf-active/id/4894467,20450.0,Euro 6d,petrol,107.0,volkswagen,Golf,0.0,2022.0,volkswagen Golf
5411,124265.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-boite-autogpscameracarplaycapteurs-avar/id/4891767,17990.0,Euro 6d,petrol,123.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5412,90242.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-130pk-life-navigatie-climate-control-camera-parkeer-sensoren-virtual-cockpit-stoel-en-stuur-verwarming/id/4892132,19790.0,Euro 6d,petrol,123.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5413,122641.0,manual,https://gocar.be/en/cars/volkswagen/golf/12-tsi-highline-full-r-line-gpssensorcruise-acc/id/4892578,11390.0,Euro 5,petrol,114.0,volkswagen,Golf,12.0,2014.0,volkswagen Golf
5414,90147.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-act-iqdrive-bluemotion/id/4892549,14999.0,Euro 6,petrol,119.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5416,16300.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-golf-life-business-10-etsi-81-kw-110-pk-7-versnellingen-dsg/id/4891082,25990.0,Euro 6d,petrol,117.0,volkswagen,Golf,12.0,2025.0,volkswagen Golf
5417,29386.0,automatic,https://gocar.be/en/cars/volkswagen/golf/golf-etsi-r-line-dsg-garantie/id/4891435,28490.0,Euro 6d,petrol,125.0,volkswagen,Golf,12.0,2024.0,volkswagen Golf
5418,5604.0,automatic,https://gocar.be/en/cars/volkswagen/golf/golf-15-etsi-style-premium-dsg/id/4891568,31990.0,Euro 6,petrol,125.0,volkswagen,Golf,0.0,2024.0,volkswagen Golf
5419,25606.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-golf-life-10-tsi-81-kw-110-ch-6-vitesses-manuel/id/4891578,20950.0,Euro 6d,petrol,122.0,volkswagen,Golf,12.0,2023.0,volkswagen Golf
5420,95030.0,manual,https://gocar.be/en/cars/volkswagen/golf/10-tsi-cr-contr-pdc-a-bluetooth-17-alu/id/4891648,11950.0,Euro 6,petrol,108.0,volkswagen,Golf,0.0,2017.0,volkswagen Golf
5421,19400.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-ehybrid-style-business-premium-14-tsi-ehybrid-110-kw-150-ch-6-vitesses-dsg/id/4891085,32990.0,Euro 6d,hybrid - petrol,22.0,volkswagen,Golf,24.0,2025.0,volkswagen Golf
5422,82556.0,manual,https://gocar.be/en/cars/volkswagen/golf/vii-comfortline-bmtstart-stop/id/4889990,14000.0,Euro 6,petrol,131.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5423,83618.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-act-life/id/4888772,17399.0,Euro 6d,petrol,124.0,volkswagen,Golf,12.0,2020.0,volkswagen Golf
5424,80474.0,manual,https://gocar.be/en/cars/volkswagen/golf/20-tdi-life/id/4890061,17599.0,Euro 6d-TEMP,diesel,120.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5425,90147.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-act-iqdrive-bluemotion/id/4890048,14999.0,Euro 6,petrol,119.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5426,28626.0,manual,https://gocar.be/en/cars/volkswagen/golf/golf-10-tsi-opf-life/id/4887488,19990.0,Euro 6d,petrol,125.0,volkswagen,Golf,0.0,2022.0,volkswagen Golf
5427,55646.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-sport-cockpit-carplay-jantes18-pdc/id/4887878,19990.0,Euro 6d,petrol,121.0,volkswagen,Golf,12.0,2020.0,volkswagen Golf
5428,70694.0,automatic,https://gocar.be/en/cars/volkswagen/golf/15-etsi-dsg-sport-cockpit-carplay-jantes19-pdc/id/4887881,21490.0,Euro 6d,petrol,130.0,volkswagen,Golf,12.0,2020.0,volkswagen Golf
5429,100000.0,manual,https://gocar.be/en/cars/volkswagen/golf/16-scr-tdi-highline-toit-capteurs-avar/id/4886873,14490.0,Euro 6d,diesel,109.0,volkswagen,Golf,12.0,2020.0,volkswagen Golf
5430,15861.0,manual,https://gocar.be/en/cars/volkswagen/golf/15-tsi-edition-ready-2-discover-climatronic-led-plus/id/4886978,26995.0,Euro 6,petrol,0.0,volkswagen,Golf,3.0,2025.0,volkswagen Golf
5431,78000.0,automatic,https://gocar.be/en/cars/volkswagen/golf/variant/id/4887079,18990.0,Euro 6b,diesel,125.0,volkswagen,Golf,12.0,2018.0,volkswagen Golf
5432,126162.0,manual,https://gocar.be/en/cars/volkswagen/golf/golf-12-tsi-trendline-capt-avar-224-x-48-m/id/4887003,9490.0,Euro 5,petrol,113.0,volkswagen,Golf,0.0,2015.0,volkswagen Golf
5434,61025.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-20-tdi-85kw-pdc-a-v-adap-cruise-control/id/4882988,17900.0,Euro 6,diesel,118.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5435,146480.0,manual,https://gocar.be/en/cars/volkswagen/golf/gtd-20-tdi-184-cv-panocapteursacc1er-proprietaire/id/4883553,14990.0,Euro 6b,diesel,125.0,volkswagen,Golf,12.0,2014.0,volkswagen Golf
5436,39321.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-lifegpscarplaycameracapteurs-avar/id/4882570,21990.0,Euro 6d,petrol,122.0,volkswagen,Golf,12.0,2023.0,volkswagen Golf
5437,71751.0,automatic,https://gocar.be/en/cars/volkswagen/golf/etsi-opf-life-dsg/id/4882584,18990.0,Euro 6,petrol,119.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5439,10499.0,automatic,https://gocar.be/en/cars/volkswagen/golf/15-etsi-r-line-autocarplaymatrix-ledtoit-pano/id/4882923,31999.0,Euro 6,petrol,123.0,volkswagen,Golf,12.0,2025.0,volkswagen Golf
5440,98677.0,automatic,https://gocar.be/en/cars/volkswagen/golf/16-tdi-iq-drive/id/4883008,16299.0,Euro 6d-TEMP,diesel,136.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5441,51629.0,manual,https://gocar.be/en/cars/volkswagen/golf/golf-10-tsi-highline-opf-eu62/id/4881526,15990.0,Euro 5,petrol,125.0,volkswagen,Golf,0.0,2019.0,volkswagen Golf
5442,17052.0,automatic,https://gocar.be/en/cars/volkswagen/golf/golf-15-etsi-style-premium-dsg/id/4881700,30990.0,Euro 6,petrol,125.0,volkswagen,Golf,0.0,2024.0,volkswagen Golf
5443,16175.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-15-etsi-150-pk-dsg-automaat/id/4881836,31990.0,Euro 6,petrol,124.0,volkswagen,Golf,12.0,2024.0,volkswagen Golf
5444,51112.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-14-phev-110kw-life-dsg/id/4879967,25344.0,Euro 6,hybrid - petrol,126.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5445,34195.0,manual,https://gocar.be/en/cars/volkswagen/golf/10-tsi-81kw-life-carplay-sfeerverlichting-camera-zetelverwarming-acc/id/4880891,21995.0,Euro 6,petrol,122.0,volkswagen,Golf,0.0,2024.0,volkswagen Golf
5446,38605.0,manual,https://gocar.be/en/cars/volkswagen/golf/10-tsi-life-business-led-gps-pdc-cam-carplay-acc-trekhaak/id/4880661,25490.0,Euro 6d,petrol,123.0,volkswagen,Golf,12.0,2024.0,volkswagen Golf
5447,78739.0,manual,https://gocar.be/en/cars/volkswagen/golf/life-10tsidiscoverpro-ergoactive-camera/id/4881155,17490.0,Euro 6d,petrol,104.0,volkswagen,Golf,12.0,2021.0,volkswagen Golf
5448,40542.0,automatic,https://gocar.be/en/cars/volkswagen/golf/gte-14-ehybrid-phev-gte-navi-full-led-pdc-avar-ja-17/id/4881220,27998.0,Euro 6d-TEMP,electric,27.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5449,44097.0,manual,https://gocar.be/en/cars/volkswagen/golf/viii-life-10-tsi-110-pk-6v/id/4881000,20990.0,Euro 6d,petrol,125.0,volkswagen,Golf,12.0,2022.0,volkswagen Golf
5450,54453.0,automatic,https://gocar.be/en/cars/volkswagen/golf/viii-10-etsi-81kw-life-dsg/id/4879952,22244.0,Euro 6,petrol,117.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5452,118407.0,manual,https://gocar.be/en/cars/volkswagen/golf/vii-gpscarplaycameracapteurs-avarclim-auto/id/4878902,12990.0,Euro 6d-TEMP,petrol,113.0,volkswagen,Golf,12.0,2019.0,volkswagen Golf
5453,79444.0,manual,https://gocar.be/en/cars/volkswagen/golf/12-tsi-comfortline-bluemotion-tech/id/4879079,12799.0,Euro 5,petrol,114.0,volkswagen,Golf,12.0,2016.0,volkswagen Golf
5454,109000.0,manual,https://gocar.be/en/cars/volkswagen/golf/golf-12-tsi-essence-gps-camera-garantie-1an/id/4878168,14500.0,Euro 6b,petrol,125.0,volkswagen,Golf,12.0,2018.0,volkswagen Golf
5455,122400.0,manual,https://gocar.be/en/cars/volkswagen/golf/golf-10-tsi-essence-garantie-1an/id/4878172,17500.0,Euro 6d,petrol,106.0,volkswagen,Golf,12.0,2020.0,volkswagen Golf
5456,108060.0,manual,https://gocar.be/en/cars/volkswagen/golf/10-tsi-iqdrive/id/4878537,13699.0,Euro 6d,petrol,127.0,volkswagen,Golf,12.0,2020.0,volkswagen Golf
5457,32185.0,automatic,https://gocar.be/en/cars/volkswagen/e-golf/358-kwh-carplay-gps-led-cam-dab-acc/id/4878598,19990.0,Euro 6d,electric,0.0,volkswagen,Golf,0.0,2019.0,volkswagen Golf
5458,150000.0,manual,https://gocar.be/en/cars/volkswagen/golf/75-16tdi-garantie-navi-acc-camera-parkassist/id/4878644,11990.0,Euro 6,diesel,125.0,volkswagen,Golf,12.0,2017.0,volkswagen Golf
5459,45546.0,manual,https://gocar.be/en/cars/volkswagen/golf/golf-10-tsi-opf/id/4877516,17990.0,Euro 6,petrol,125.0,volkswagen,Golf,0.0,2021.0,volkswagen Golf
5460,17400.0,automatic,https://gocar.be/en/cars/volkswagen/golf/golf-15-etsi-style-business-dsg/id/4877553,27490.0,Euro 6,petrol,125.0,volkswagen,Golf,0.0,2025.0,volkswagen Golf
